track_name,artists,tempo,energy,loudness,valence
The Worth Of The Wait,Ivan & Alyosha,82.051,0.618,-7.335,0.344
Traición,Hermetica,104.533,0.826,-10.0,0.497
Summer Love,Rudimental;Rita Ora,159.916,0.724,-6.263,0.279
Phoenix,Anagramma;Helen Engels,112.013,0.596,-10.511,0.224
Rakshithavine Kanka Paapi,Don Valiyavelicham,119.967,0.565,-8.517,0.192
Fuschia,Dark0,142.04,0.461,-6.281,0.252
Mama Laudaaa - Apres Ski Edition,Almklausi;Specktakel,140.027,0.974,-2.153,0.896
Parfum thérémine,L'Impératrice,102.045,0.591,-10.907,0.204
Highway Donkey,Millencolin,134.89,0.984,-2.551,0.57
Eutanasia,La Polla Records,153.901,0.769,-9.992,0.759
Baby Blue - Remastered 2010,Badfinger,124.431,0.876,-7.788,0.515
Осенние листья,Gelena Velikanova,168.707,0.153,-10.854,0.277
Nuestra Promesa,William Luna;Magaly Solier,143.971,0.743,-6.573,0.729
En La Nochbuena,La Sonora Matancera,100.873,0.416,-9.838,0.978
No More Heroes - 1996 Remaster,The Stranglers,150.994,0.933,-8.082,0.837
La Novia de Mi Mejor Amigo,Los Hermanos Carrion,129.389,0.789,-4.888,0.849
How You Like That,BLACKPINK,130.018,0.787,-4.254,0.326
Platicamos,Pol Granch;Leon Leiden,109.938,0.613,-4.247,0.698
Ayrilik,Düş Sokağı Sakinleri,103.895,0.284,-11.293,0.264
Fast Car,Jonas Blue;Dakota,113.945,0.578,-6.621,0.548
Locura,Cali Y El Dandee;Sebastian Yatra,92.983,0.778,-3.562,0.532
Nada Me Separa Desse Amor,J Neto,81.871,0.32,-16.489,0.705
Pede Pra Voltar (Ao Vivo),Ícaro e Gilmar,105.917,0.698,-4.245,0.74
(RE)EVOLUTION VOL. 2,Dirt Monkey,125.065,0.78,-5.549,0.329
YMCA - Original Version 1978,Village People,126.653,0.969,-4.516,0.728
Kal Ho Naa Ho,Shankar-Ehsaan-Loy;Sonu Nigam,81.989,0.529,-8.402,0.295
MIA,Bad Bunny;Drake,97.061,0.539,-6.349,0.158
"O Come, All Ye Faithful (Remastered 2014)",Traditional;Royal Philharmonic Orchestra,86.356,0.444,-9.193,0.128
I'll Take You There,Vybz Kartel,98.77,0.808,-5.219,0.784
Sueño Contigo,Guaco,113.91,0.798,-7.712,0.922
Things My Father Said,Black Stone Cherry,95.903,0.627,-5.779,0.17
Pra Não Ter Que Enxergar Onde Errei,Bullet Bane,95.006,0.758,-5.781,0.309
A Voz (feat. Daniela Araújo),Os Arrais;Daniela Araújo,160.062,0.326,-12.662,0.246
Alone,The Gathering,97.014,0.706,-9.223,0.136
Bring Me To Life,Evanescence,189.985,0.943,-3.188,0.298
Heat Waves,Glass Animals,80.87,0.525,-6.9,0.531
Christmas All Over Again,Tom Petty and the Heartbreakers,138.908,0.838,-6.196,0.619
On Repeat,Robin Schulz;David Guetta,122.958,0.801,-8.483,0.202
Duvet,Niklas Paschburg;Andy Barlow,72.571,0.16,-22.779,0.16
Pompas De Jabón,Roberto Goyeneche;Baffa-Berlingieri y su Orquesta Típica,109.427,0.387,-11.257,0.558
Party of One,Brandi Carlile;Sam Smith,165.4,0.206,-11.799,0.202
That Ole Devil Called Love,Alison Moyet,101.117,0.507,-8.384,0.311
"Mi amor, mi sol, mi perdición",Bulldog,179.987,0.934,-3.725,0.725
Dawn is Coming,Andy Thorn,117.031,0.435,-18.341,0.929
Когда я на почте служил ямщиком,Sergei Lemeshev,77.215,0.265,-15.967,0.46
Haciendote el Amor,Los Locos Del Ritmo,138.16,0.719,-8.81,0.988
トラベリン・バス - Live at 横浜スタジアム'95 - Remastered 2022,Eikichi Yazawa,140.2,0.943,-6.579,0.274
Space Cadet (feat. Gunna),Metro Boomin;Gunna,109.004,0.464,-9.789,0.638
The Piston Cup,Randy Newman,115.409,0.203,-12.019,0.165
Pressurelicious,Megan Thee Stallion;Future,146.972,0.723,-5.18,0.667
Fusión y Fin,Usted Señalemelo,106.011,0.832,-7.543,0.523
Rampage,Kavinsky,111.1,0.873,-3.015,0.5
Aunque Ya Tengas Marido,Joan Sebastian,103.228,0.328,-7.947,0.929
Mi Cucú,La Sonora Dinamita;Banda El Recodo,100.014,0.657,-6.271,0.739
Let Me - Nezhdan Remix,Nikko Culture;Nezhdan,117.02,0.629,-8.986,0.152
難得一遇,Phil Lam,172.006,0.345,-9.795,0.215
Joanna (Drogba) - Remix,Afro B;French Montana,108.027,0.642,-6.489,0.748
'49 Mercury Blues,The Brian Setzer Orchestra,184.249,0.947,-4.537,0.74
Beg for You,Charli XCX;Rina Sawayama,128.036,0.945,-5.091,0.466
Buscando Razón,Hermetica,97.28,0.708,-10.568,0.685
Afternoon at Satie's,Jesse Cook,102.292,0.474,-13.223,0.441
"Vaanavillen - From ""Safe""",K. S. Harisankar;Rahul Subrahmanian,119.971,0.483,-8.769,0.405
Parallax,Implore,176.984,0.928,-4.079,0.2
Calma - Piano e Voz,Lorhann,82.355,0.375,-7.803,0.467
Cheap Thrills,Sia,89.976,0.698,-5.608,0.732
Heaven,Bazzi,114.986,0.575,-5.515,0.683
Slightly Hung Over,Blues Delight,98.781,0.4,-7.324,0.395
Sirens,Pearl Jam,155.032,0.847,-5.888,0.475
Rockin' Around the Christmas Tree - Re-Recorded Version,Brenda Lee,141.003,0.641,-8.904,0.824
Shimmy Shimmy Ya,Ol' Dirty Bastard,96.238,0.467,-5.429,0.125
Modular Mix,Air,179.798,0.557,-11.903,0.396
Grave,Wage War,138.015,0.981,-3.673,0.366
Dreams,Rootkit,173.882,0.84,-3.519,0.0388
Defected Presents House Masters - Derrick Carter Mixtape,Derrick Carter,123.984,0.884,-6.827,0.53
Not Alone (Weaver & Steve Hill Mix),Hardcore Masif;Weaver;Steve Hill,169.005,0.973,-5.621,0.186
O Povo da Periferia (Expressão Ativa),Ndee Naldinho,133.96,0.371,-15.462,0.749
Teardrinker,Mastodon,127.006,0.979,-3.836,0.227
For What It's Worth,Buffalo Springfield,98.883,0.519,-10.164,0.822
Golden Slumbers - Remastered 2009,The Beatles,80.608,0.152,-12.126,0.239
Into the Fog,Foghorn,122.026,0.991,-3.534,0.18
Comfortably Numb - Live At Pompeii 2016,David Gilmour,127.142,0.641,-10.24,0.251
Solitude - Felsmann + Tiley Reinterpretation,M83;Felsmann + Tiley,121.865,0.202,-11.342,0.0362
Sleep in Love - Music Box,Baby Lullaby,106.807,0.036,-20.772,0.397
Hungry Like the Wolf - 2009 Remaster,Duran Duran,127.568,0.813,-7.775,0.686
Hate Me,Ellie Goulding;Juice WRLD,75.017,0.791,-4.66,0.744
BOMBÓN,Daddy Yankee;El Alfa;Lil Jon,125.071,0.789,-2.801,0.571
Gerado no Altar (Ao Vivo),Samuel Messias,174.799,0.474,-7.972,0.236
Te Canto Un Son,Alejandro Sanz,101.006,0.66,-7.68,0.643
Kitaab,Gravero;Happy Pills;Dikshant,170.051,0.378,-10.735,0.332
Find Me,Sigma;Birdy,134.882,0.805,-4.029,0.238
Go,The Chemical Brothers,119.97,0.897,-3.598,0.482
Ele Continua Sendo Deus,Jefte Santos,121.766,0.414,-7.249,0.259
Quiere Beber,Anuel AA,95.038,0.57,-3.482,0.772
Adıyaman,Kızılırmak,127.962,0.365,-7.628,0.459
"Kiss Me Babe, It's Christmas Time",Owl City,105.96,0.567,-7.054,0.562
Para Ti Eu Vou - Ao Vivo,Central 3;Gabriela Maganete;Rapha Gonçalves,133.766,0.601,-6.879,0.236
Descendo As Escadas,Dead Fish,92.122,0.959,-5.095,0.637
If I Die Young,The Band Perry,130.739,0.497,-6.611,0.362
The Voodoo Babe,Matt Sassari;CHRSTPHR,125.975,0.855,-5.577,0.917
但願不只是朋友,Leon Lai,122.164,0.594,-7.484,0.486
"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,134.882,0.327,-16.66,0.43
forget-me-not,ReoNa,148.032,0.918,-3.865,0.509
Fitoor,Mithoon;Arijit Singh;Neeti Mohan;Karan Malhotra,138.997,0.481,-9.234,0.212
El Hijo de Cuca,Asspera,145.013,0.955,-4.433,0.463
"Where the Waters Meet (O Waly, Waly) [Arr. C.B. Chambers for Wind Symphony] [Live]",Traditional;Mansfield Wind Symphony;Jeff King,78.132,0.163,-20.87,0.0571
The 'Derry Air,Phil Coulter,111.841,0.235,-17.955,0.205
幾分之幾 - 電影<花甲大人轉男孩>主題曲,Crowd Lu,143.819,0.342,-5.54,0.425
Lazzaro,Poison The Well,167.66,0.959,-5.316,0.397
Mata,Akalé Wubé,82.822,0.496,-11.423,0.808
Just Can't Get Enough - Radio Edit,Charly Lownoise & Mental Theo,138.011,0.997,-4.509,0.458
My Friend,Vladimir Troshin,88.454,0.16,-17.863,0.562
Counting Rice,Raimu,140.015,0.242,-13.986,0.0744
Have Yourself A Merry Little Christmas,Judy Garland,102.777,0.163,-14.909,0.102
"Bills, Bills, Bills (feat. Darren Criss)",Glee Cast;Darren Criss,127.658,0.441,-6.172,0.762
Won't Make A Sound,ARMNHMR;NURKO;Micah Martin,142.095,0.728,-4.373,0.191
Dostlarım,Tanju Okan,99.824,0.613,-6.47,0.473
Bitte Geh Nicht,Vanessa Mai,93.034,0.73,-5.681,0.493
Feliz Cumpleaños Ferxxo,Feid,94.999,0.573,-5.501,0.563
DANCING IN THE PLEASURE LAND,BOØWY,140.299,0.975,-5.433,0.77
Sjung högre,Håkan Hellström,79.704,0.276,-9.724,0.107
Remédios Demais,Matanza,181.231,0.991,-3.688,0.433
That's The Way Love Is,Ten City,120.002,0.937,-5.56,0.96
Four to the Floor,Starsailor,93.106,0.782,-6.872,0.719
Shadow Soldiers - Live in Wacken 2017,Accept,108.012,0.918,-6.207,0.431
Clones,Aux 88,179.792,0.799,-10.938,0.197
3 States of Matter,Jack Hartmann,115.995,0.924,-4.887,0.58
Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,169.727,0.671,-5.119,0.641
Terbaik Untukmu,Pee Wee Gaskins;agrikulture,176.154,0.924,-2.292,0.275
"Carnaval, Op. 9: No. 15, Pantalon et Colombine (Live in Japan, 2022)",Robert Schumann;Pavel Nersessian,131.893,0.195,-22.43,0.496
Sie passt nicht,Jubiläumscast Wien 2012,95.843,0.359,-12.384,0.206
Feliz Cumpleaños Ferxxo,Feid,94.999,0.573,-5.501,0.563
Truth Hurts - DaBaby Remix,Lizzo;DaBaby,158.041,0.627,-2.94,0.38
Gone Girl,Jasmine Cephas-Jones;Le'Asha,130.033,0.613,-6.865,0.372
深秋的祝褔,Wu Bai,80.754,0.448,-9.131,0.338
Ocean Drive,Duke Dumont,115.034,0.776,-4.091,0.624
Turn Up The Love,Far East Movement;Cover Drive,123.87,0.877,-4.203,0.662
Se Livra Dele,Unha Pintada,134.996,0.724,-5.521,0.659
Volver,Carlos Gardel,60.048,0.308,-8.062,0.582
Black Out Days - Future Islands Remix (Slowed),Phantogram;xxtristanxo;Slowed Radio;Future Islands,142.847,0.402,-10.884,0.0862
That That (prod. & feat. SUGA of BTS),PSY;SUGA,129.969,0.962,-3.197,0.906
The Gospel Truth I / Main Titles - Hercules,Cheryl Freeman;LaChanze;Vaneese Thomas;Lillias White;Roz Ryan;Disney,158.072,0.565,-10.528,0.466
The End of the World - 1997 Remaster,Herman's Hermits,90.004,0.257,-10.906,0.382
All By Myself,Il Divo,115.631,0.4,-7.701,0.0376
Eu Não Matei Joana d'Arc,Camisa de Vênus,197.679,0.75,-11.185,0.745
"New York, New York",Oscar D'León,112.142,0.48,-6.573,0.584
It Started with a Kiss,Hot Chocolate,112.375,0.527,-13.463,0.684
Gammy Elbow - VIP Mix,DJ Zinc;Chris Lorenzo,129.999,0.893,-2.567,0.613
Smile For Me,Gentle Bones,106.016,0.645,-6.056,0.254
Eternal Flame,The Bangles,78.93,0.233,-13.683,0.4
Ref:rain,Aimer,77.982,0.672,-4.297,0.313
念念不忘,Juno Mak,141.811,0.687,-6.252,0.351
Conto de Fadas - Ao Vivo,Israel & Rodolffo,151.911,0.837,-3.478,0.618
Secreto,Carlos Gardel,123.223,0.3,-11.938,0.842
Fantasmas,Julieta Laso,88.106,0.256,-8.31,0.452
Toxic,AP Dhillon;Intense,116.955,0.737,-4.306,0.577
(Love Is Like A) Heat Wave - Single Version,Martha Reeves & The Vandellas,166.499,0.842,-2.897,0.799
No Chance to Bloom,Modern Guns;Ijal Bulb,139.697,0.995,-2.699,0.162
What Am I Gonna Do,Lefty Frizzell,97.444,0.281,-15.195,0.554
She Hates Me,Puddle Of Mudd,109.781,0.748,-5.433,0.584
人非草木,Kary Ng,118.018,0.468,-7.895,0.415
Ya no te quiero,Los Tecolines,112.476,0.446,-11.727,0.91
Sagiyae,Stephen Zechariah,80.03,0.549,-8.067,0.372
Child Thief,Triac,113.403,0.837,-9.142,0.126
Christmas Time,Bryan Adams,77.321,0.582,-4.324,0.326
Higher,Sigma;Labrinth,84.753,0.838,-4.416,0.532
Piazzolla: Oblivion,Astor Piazzolla;Alison Balsom;Guy Barker;Guy Barker Orchestra,96.769,0.265,-11.936,0.0905
The Animal Sounds Song (Edited Version),Kids TV 123,162.918,0.269,-11.071,0.538
Outro Na Fornalha (Another In The Fire) - Ao Vivo,Mari Borges;Sarah Beatriz,129.924,0.758,-6.165,0.192
Me Muero,La Quinta Estacion,170.022,0.723,-3.741,0.623
Love Runs Deep,Autograf;Tiina,123.981,0.705,-4.934,0.516
Christmas Is For Children,Glen Campbell,77.762,0.288,-13.439,0.181
Playful,Miss Sangria,80.035,0.498,-9.812,0.233
ファンキー・モンキー・ベイビー - Live at 横浜スタジアム'95 - Remastered 2022,Eikichi Yazawa,136.193,0.961,-5.012,0.773
A Holly Jolly Christmas,Brett Eldredge,71.957,0.474,-8.623,0.7
Sigue,J Balvin;Ed Sheeran,87.99,0.641,-4.494,0.588
Tum Hi Ho Bandhu,Neeraj Shridhar;Kavita Seth,134.994,0.89,-5.438,0.891
The Heart Asks Pleasure First,Michael Nyman;Ahn Trio,168.501,0.172,-21.399,0.0997
Mexican Bean,Mungo's Hi Fi;Benjammin,155.002,0.49,-10.134,0.48
Frozen - Full Fire Mix,Roman Messer;Christina Novelli,138.01,0.996,-2.994,0.0708
God Is Dead,The Smith Street Band,52.435,0.407,-7.503,0.0696
Nayab,Nikhil Swaroop,142.761,0.128,-14.431,0.388
This Axe Was Made to Grind,Exhumed,119.346,0.979,-3.842,0.0639
Hearts in My Dreams,George Jones,115.362,0.416,-7.789,0.652
Don’t Tell Me,Matisse & Sadko;Aspyer;Matluck,126.002,0.785,-3.219,0.575
Fade Into You,Inhaler,140.031,0.362,-10.704,0.257
Pas bête,Beendo Z,138.043,0.532,-9.038,0.491
Better Now,Mini Pop Kids,145.167,0.49,-8.974,0.296
La montagne magique,Mansfield.TYA,121.034,0.452,-10.838,0.0596
Mad Cat,Roni Size;Reprazent,169.674,0.989,-7.275,0.605
Room Service 24/7,PIÑA PINK,75.001,0.383,-15.567,0.19
Body Terror Song,AJJ,115.588,0.399,-10.917,0.225
PANIPAALI,NJ,150.085,0.697,-6.976,0.726
And So It Goes,Billy Joel,135.498,0.0871,-14.532,0.336
Stay The Night - Re-Edit,Just Kiddin;Camden Cox,123.005,0.799,-4.58,0.492
Паки пуси,Poshlaya Molly,134.01,0.637,-11.746,0.639
Juniper,Matador,123.993,0.702,-7.879,0.239
Mall Therapist,Matt Braunger,110.268,0.678,-10.954,0.585
La Melodía del Corazón,Edgardo Donato,128.381,0.303,-10.595,0.521
Ovals,Luke Abbott,95.805,0.206,-23.209,0.0369
Unfuckwithable (Bonus Track from Moosetape),Sidhu Moose Wala;Afsana Khan,88.058,0.747,-4.492,0.711
The Future,Tube & Berger;Goatchy;Frank Sonic,123.033,0.603,-9.085,0.544
In La Quinta del Sordo,Screeching Weasel,179.847,0.912,-5.542,0.49
Piano On The Go,DGHTR,143.954,0.742,-7.854,0.37
ジワるDAYS,AKB48,172.959,0.898,-1.34,0.46
A Horse with No Name,America;George Martin,123.179,0.506,-17.18,0.831
Prism,KDrew;DEELYLE,169.869,0.847,-5.028,0.399
Maula Maula,Kunal Ganjawala;Richa Sharma,89.479,0.716,-6.816,0.532
Jah Love We,Vybz Kartel;Christopher Birch,94.048,0.731,-3.62,0.522
最愛,neguse.,183.876,0.851,-3.528,0.756
Monster,Skillet,134.992,0.957,-2.336,0.692
Mi Cucu (My Toot Toot),Azucar Negra,104.952,0.896,-3.847,0.956
Tum,Anurag Vashisht,171.826,0.463,-6.057,0.214
belief tree,Bullseye Release,80.009,0.139,-6.647,0.533
No U.F.Os (inst.),Model 500,125.0,0.808,-15.038,0.922
Country Roads,Die 3 Besoffskis,113.163,0.992,-2.756,0.655
Titli,Chinmayi;Gopi Sundar,81.012,0.421,-9.13,0.65
The Gross Pillow,Chad Daniels,88.473,0.783,-9.198,0.405
Criminal,Natti Natasha;Ozuna,79.997,0.813,-3.023,0.839
Abrazándonos,Abel Pintos,114.917,0.611,-7.158,0.62
Pat-a-Cake Pat-a-Cake,The Kiboomers,84.904,0.4,-6.511,0.854
Another Life,Afrojack;David Guetta;Ester Dean,144.869,0.771,-3.183,0.493
月半小夜曲,Hacken Lee,80.205,0.427,-9.732,0.25
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,133.436,0.214,-15.215,0.741
Ahora Lloras Tú (feat. CNCO),Ana Mena;CNCO,115.982,0.9,-4.31,0.766
Easy Lover,Ellie Goulding;Big Sean,105.964,0.817,-3.789,0.446
Threnody,Goldmund,85.279,0.00572,-30.767,0.174
Feliz Cumpleaños Ferxxo,Feid,94.999,0.573,-5.501,0.563
Toulouse - Bobby Anthony Vocal Mix,Nicky Romero,127.881,0.834,-5.529,0.606
i luv him.,Catie Turner,122.795,0.176,-9.501,0.441
感情電車,Shiritsu Ebisu Chugaku,174.974,0.877,-3.264,0.725
No Rain,Blind Melon,73.368,0.573,-6.054,0.562
Bulgarian 2020,Dimatik;Zareh Kan;Blackjack,138.006,0.941,-4.191,0.636
White Lightning - Single Version,George Jones,74.056,0.8,-9.689,0.958
Catharsis,Alesana,104.997,0.979,-3.081,0.146
Hotel,Claire Rosinkranz,133.927,0.656,-6.475,0.949
Callin' Me When I'm Lonely,Sheryl Crow,141.904,0.702,-5.117,0.276
Another Love,Tom Odell,122.769,0.537,-8.532,0.131
hope for the underrated youth,YUNGBLUD,157.525,0.774,-3.18,0.167
En Vaanile,Najim Arshad,92.135,0.349,-10.509,0.453
Flame - Edit,ARTBAT,127.038,0.936,-6.254,0.0389
Uptown Girl,Glee Cast,128.992,0.643,-4.086,0.722
Semesta,MALIQ & D'Essentials,173.837,0.721,-7.223,0.478
River Flows in You,Yiruma,145.703,0.292,-19.285,0.346
Eu Vou Crer em Ti,Frei Gilson,135.978,0.862,-7.242,0.233
Que Corran - En Vivo,Los Caligaris,171.848,0.76,-9.733,0.462
The Church of Black Flag,Western Addiction,110.36,0.802,-6.513,0.595
Atrevida (feat. Paquito Guzmán) - En Vivo desde Puerto Rico,Gilberto Santa Rosa;Paquito Guzman,148.051,0.869,-5.967,0.664
bad guy,Billie Eilish,135.128,0.425,-10.965,0.562
Present Without A Bow,Kacey Musgraves;Leon Bridges,76.017,0.492,-6.962,0.595
NbHD,OneRepublic;Santigold,97.005,0.804,-5.413,0.343
Stuck on You,Elvis Presley,131.641,0.513,-12.372,0.955
Me Gusta,Andy Montañez,89.599,0.816,-6.814,0.933
Benche Thakar Gaan,Anupam Roy,109.976,0.48,-8.237,0.77
Sri Lakshmi Ashtakam,Mambalam Sisters,123.113,0.31,-9.668,0.288
History,Neelix;Cosmonet,137.988,0.95,-6.531,0.147
Freefall,Pig&Dan;Malcolm Duncan,88.904,0.535,-9.548,0.0956
Heartbreaker,Celtic Thunder;Ryan Kelly,118.945,0.402,-9.709,0.697
Dance and Freeze,Jack Hartmann,119.992,0.799,-4.127,0.729
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,129.321,0.304,-11.543,0.521
Boqueando de Más,Asspera,116.334,0.954,-4.877,0.485
The Death & Resurrection Show,Killing Joke,100.016,0.938,-6.28,0.345
Olivia,Die Zipfelbuben;DJ Cashi,141.913,0.942,-2.928,0.832
A Paz do Teu Sorriso - Ao Vivo,Taty Girl,159.587,0.842,-4.847,0.681
我是如此相信,Jay Chou,137.968,0.538,-8.888,0.107
Rhythm of Love,Scorpions,90.03,0.882,-4.156,0.501
"Piano Concerto No. 27 in B-Flat Major, K. 595: II. Larghetto",Wolfgang Amadeus Mozart;Wilhelm Kempff;Berliner Philharmoniker;Ferdinand Leitner,139.811,0.0201,-25.726,0.0913
Family Affair (Dance for Me),David Guetta,124.023,0.726,-5.654,0.343
Vårstämning,Snowstorm,146.601,0.759,-8.126,0.922
Sugar Sugar,The Archies,122.439,0.725,-7.259,0.965
Talking To Casey,Doc Watson;Merle Watson,105.03,0.61,-11.389,0.65
Alleluia: Tamquam prodigium,Traditional;Cappella Musicale di Santa Maria in Campitelli di Roma;Vincenzo Di Betta,77.25,0.0495,-28.007,0.0736
The Perfect Pint,The Lancashire Hotpots,116.458,0.598,-9.846,0.961
Antigone (Yotto Remix),Joris Voorn;Yotto,123.001,0.827,-8.345,0.131
Ele Vive - Ao Vivo,Leonardo Gonçalves,74.894,0.466,-8.1,0.142
Antidote,Travis Scott,131.05,0.526,-5.046,0.131
I'll Be Home for Christmas,Mindy Smith,98.995,0.427,-5.873,0.186
Feirinha Da Pavuna / Luz Do Repente / Bagaço Da Laranja - Ao Vivo,Zeca Pagodinho,113.669,0.945,-5.139,0.679
Mistakes,Stormerz,149.992,0.897,-4.487,0.104
Ex Nunca Vira Ex,Pixote;Diego & Victor Hugo,143.962,0.623,-7.617,0.515
Leave Before You Love Me,Marshmello;Jonas Brothers,119.978,0.744,-4.757,0.645
Affection,Said The Sky;Origami;Jack Newsome,92.063,0.653,-7.926,0.317
Eishockey,K.I.Z,81.082,0.666,-4.629,0.463
Halloween Train,The Laurie Berkner Band,157.906,0.492,-8.326,0.627
you won't be there for me,slchld,94.933,0.308,-6.483,0.634
Chemical,The Devil Wears Prada,75.019,0.789,-7.344,0.209
Static Faction - Gregamix,DJ Greg C;Boon-T,148.003,0.906,-5.187,0.624
Mamasita,Kevin Roldan,95.08,0.717,-3.92,0.687
Europa (Earth's Cry Heaven's Smile),Santana,74.692,0.669,-5.364,0.679
Life To My Days,Doyle Lawson & Quicksilver,180.095,0.583,-6.645,0.531
If I Didn't Love You,Squeeze,122.374,0.64,-10.848,0.626
Still Take You Home,Arctic Monkeys,108.934,0.946,-4.192,0.653
アフターダーク,ASIAN KUNG-FU GENERATION,191.006,0.95,-3.747,0.541
Come Closer (feat. Drake),Wizkid;Drake,99.974,0.453,-7.429,0.496
Happy Mistakes,Codename Chinadoll;Gradient Island,100.029,0.218,-9.488,0.359
Gelehi,Nil Sagar;Archana Padhi,79.133,0.989,-2.953,0.533
Promises,Barreracudas,164.402,0.936,-5.967,0.899
Supradin,Cemiyette Pişiyorum,149.265,0.876,-6.934,0.662
Anchor,Novo Amor,117.053,0.407,-11.475,0.126
Life,Sharyn;Triple O,180.071,0.565,-9.782,0.263
The Apology Song,Gustavo Santaolalla;Diego Luna,93.965,0.183,-11.398,0.337
PAINLESS,Josh A,91.047,0.632,-8.054,0.718
Estar Solo,Los Prisioneros,122.712,0.522,-14.554,0.971
Habibi,Ricky Rich;A Boogie Wit da Hoodie,117.885,0.545,-6.26,0.341
Céu,Mc Kadu;Mc Lele JP;Dj Victor;MC Bruno MS,117.328,0.324,-5.656,0.603
Memory Lane,Haley Joelle,120.141,0.103,-12.009,0.326
you'd never know,BLÜ EYES,149.859,0.43,-9.704,0.174
February,Matilda Mann,174.785,0.206,-11.295,0.123
Preguntando Lo Que Todos Saben,Ricardo Iorio,132.053,0.617,-5.506,0.416
Frosty The Snowman,The Jackson 5,119.693,0.615,-8.274,0.944
The Girl From Ipanema,Antônio Carlos Jobim;Frank Sinatra,133.537,0.321,-14.418,0.549
Azhake Azhake - Version 1,Najim Arshad,125.037,0.612,-6.183,0.934
No Body,Blake Shelton,102.997,0.72,-6.695,0.892
New Son/Burnt Iron,Trampled by Turtles,102.535,0.855,-7.246,0.576
"LONGER THAN FOREVER - FROM ""LAST GIGS""",BOØWY,164.109,0.945,-3.041,0.479
Mystery,Gary Stadler;Stephannie,73.929,0.146,-22.448,0.128
Somebody Touched Me,The Dillards,154.161,0.653,-11.771,0.745
Zeus,Moonbootica,122.002,0.816,-8.448,0.793
This Is War,Thirty Seconds To Mars,160.047,0.723,-5.26,0.224
The Pool,Stephen Sanchez,93.992,0.527,-7.414,0.403
A Mis Enemigos,Valentín Elizalde,102.538,0.476,-5.281,0.97
Undress Me Now,Morcheeba,95.484,0.352,-10.773,0.36
Unified,Amaranthe,130.069,0.869,-6.282,0.554
Are You With Me,Lost Frequencies,121.02,0.608,-8.1,0.393
Crying Over You - Call Super Remix,Mr. Fingers;Call Super,110.021,0.545,-9.955,0.564
Khule Reston Pe,Raghu Dixit,161.89,0.425,-11.083,0.29
YAYA,6ix9ine,105.043,0.733,-5.377,0.354
Saufen statt Laufen,Ingo ohne Flamingo,125.062,0.969,-1.884,0.817
Fada,Grupo Fundo De Quintal,145.064,0.71,-6.183,0.725
Man! I Feel Like A Woman!,Shania Twain,124.882,0.639,-7.527,0.674
Caught Up,Gryffin;Olivia O'Brien,122.031,0.822,-4.69,0.541
Crazy What Love Can Do,David Guetta;Becky Hill;Ella Henderson,122.872,0.713,-3.758,0.464
You're Never Too Old To Be Young,The Dwarf Chorus,120.763,0.178,-19.349,0.786
Loggin' Man,Del McCoury,166.214,0.616,-7.502,0.9
A Pagodeira - Ao Vivo,Marvvila;Pk;Mc Don Juan,82.923,0.764,-7.097,0.926
For You,CHEN;BAEKHYUN;XIUMIN,75.021,0.838,-3.723,0.449
pretend,"nothing,nowhere.",80.049,0.838,-5.625,0.722
Stellar Cross,Regarde Les Hommes Tomber,193.46,0.948,-4.929,0.131
Abyssos Antithesis,1349,195.039,0.911,-11.959,0.0708
Handguns,Greensky Bluegrass,107.336,0.651,-6.464,0.542
Towards the Sanctuary,Watain,86.666,0.892,-10.731,0.119
Black Balloons Reprise,Flying Lotus;Denzel Curry,88.061,0.72,-6.104,0.134
Rampage (Free Fire Rampage Theme Song),Dimitri Vegas & Like Mike,138.982,0.757,-5.892,0.176
"Vaathi Coming (From ""Master"")",Anirudh Ravichander;Gana Balachandar,164.943,0.947,-4.087,0.579
"Schlagzeile groß, Hirn zu klein",Frei.Wild,195.058,0.984,-3.725,0.363
